Date,Currency,Rate,BaseCurrency,Source
2024-10-06,CAD,1.3421,USD,Sample Data Generator
2024-10-06,EUR,0.9209,USD,Sample Data Generator
2024-10-06,GBP,0.7342,USD,Sample Data Generator
2024-10-06,NOK,10.9400,USD,Sample Data Generator
2024-10-06,NZD,1.6731,USD,Sample Data Generator
2024-10-06,SEK,10.6336,USD,Sample Data Generator
2024-10-07,AUD,1.5706,USD,Sample Data Generator
2024-10-07,CAD,1.2957,USD,Sample Data Generator
2024-10-07,EUR,0.9508,USD,Sample Data Generator
2024-10-07,GBP,0.8013,USD,Sample Data Generator
2024-10-07,NOK,10.3983,USD,Sample Data Generator
2024-10-07,NZD,1.6577,USD,Sample Data Generator
2024-10-07,SEK,10.4732,USD,Sample Data Generator
2024-10-08,AUD,1.5969,USD,Sample Data Generator
2024-10-08,CAD,1.3001,USD,Sample Data Generator
2024-10-08,EUR,0.9102,USD,Sample Data Generator
2024-10-08,GBP,0.7588,USD,Sample Data Generator
2024-10-08,NOK,10.2866,USD,Sample Data Generator
2024-10-08,NZD,1.6710,USD,Sample Data Generator
2024-10-08,SEK,10.2653,USD,Sample Data Generator
2024-10-09,AUD,1.5803,USD,Sample Data Generator
2024-10-09,CAD,1.3539,USD,Sample Data Generator
2024-10-09,EUR,0.9031,USD,Sample Data Generator
2024-10-09,GBP,0.8050,USD,Sample Data Generator
2024-10-09,NOK,10.7614,USD,Sample Data Generator
2024-10-09,NZD,1.6886,USD,Sample Data Generator
2024-10-09,SEK,9.8846,USD,Sample Data Generator
2024-10-10,AUD,1.5907,USD,Sample Data Generator
2024-10-10,CAD,1.3764,USD,Sample Data Generator
2024-10-10,EUR,0.8724,USD,Sample Data Generator
2024-10-10,GBP,0.7518,USD,Sample Data Generator
2024-10-10,NOK,11.0257,USD,Sample Data Generator
2024-10-10,NZD,1.6192,USD,Sample Data Generator
2024-10-10,SEK,10.1744,USD,Sample Data Generator
2024-10-11,AUD,1.5072,USD,Sample Data Generator
2024-10-11,CAD,1.3525,USD,Sample Data Generator
2024-10-11,EUR,0.9073,USD,Sample Data Generator
2024-10-11,GBP,0.7875,USD,Sample Data Generator
2024-10-11,NOK,10.1525,USD,Sample Data Generator
2024-10-11,NZD,1.6367,USD,Sample Data Generator
2024-10-11,SEK,10.7815,USD,Sample Data Generator
2024-10-12,AUD,1.4828,USD,Sample Data Generator
2024-10-12,CAD,1.3566,USD,Sample Data Generator
2024-10-12,EUR,0.9227,USD,Sample Data Generator
2024-10-12,GBP,0.7997,USD,Sample Data Generator
2024-10-12,NOK,11.0651,USD,Sample Data Generator
2024-10-12,NZD,1.6409,USD,Sample Data Generator
2024-10-12,SEK,10.2175,USD,Sample Data Generator
2024-10-13,AUD,1.5188,USD,Sample Data Generator
2024-10-13,CAD,1.2705,USD,Sample Data Generator
2024-10-13,EUR,0.9473,USD,Sample Data Generator
2024-10-13,GBP,0.7745,USD,Sample Data Generator
2024-10-13,NOK,10.8843,USD,Sample Data Generator
2024-10-13,NZD,1.6588,USD,Sample Data Generator
2024-10-13,SEK,10.8190,USD,Sample Data Generator
2024-10-14,AUD,1.4712,USD,Sample Data Generator
2024-10-14,CAD,1.2967,USD,Sample Data Generator
2024-10-14,EUR,0.8811,USD,Sample Data Generator
2024-10-14,GBP,0.8045,USD,Sample Data Generator
2024-10-14,NOK,10.9361,USD,Sample Data Generator
2024-10-14,NZD,1.5690,USD,Sample Data Generator
2024-10-14,SEK,10.1272,USD,Sample Data Generator
2024-10-15,AUD,1.5577,USD,Sample Data Generator
2024-10-15,CAD,1.3863,USD,Sample Data Generator
2024-10-15,EUR,0.9037,USD,Sample Data Generator
2024-10-15,GBP,0.7648,USD,Sample Data Generator
2024-10-15,NOK,10.4758,USD,Sample Data Generator
2024-10-15,NZD,1.6954,USD,Sample Data Generator
2024-10-15,SEK,10.1044,USD,Sample Data Generator
2024-10-16,AUD,1.5563,USD,Sample Data Generator
2024-10-16,CAD,1.2756,USD,Sample Data Generator
2024-10-16,EUR,0.8779,USD,Sample Data Generator
2024-10-16,GBP,0.7815,USD,Sample Data Generator
2024-10-16,NOK,10.7092,USD,Sample Data Generator
2024-10-16,NZD,1.6498,USD,Sample Data Generator
2024-10-16,SEK,10.1932,USD,Sample Data Generator
2024-10-17,AUD,1.4710,USD,Sample Data Generator
2024-10-17,CAD,1.3770,USD,Sample Data Generator
2024-10-17,EUR,0.9320,USD,Sample Data Generator
2024-10-17,GBP,0.8106,USD,Sample Data Generator
2024-10-17,NOK,10.9017,USD,Sample Data Generator
2024-10-17,NZD,1.6585,USD,Sample Data Generator
2024-10-17,SEK,10.6805,USD,Sample Data Generator
2024-10-18,AUD,1.5694,USD,Sample Data Generator
2024-10-18,CAD,1.2960,USD,Sample Data Generator
2024-10-18,EUR,0.8792,USD,Sample Data Generator
2024-10-18,GBP,0.7965,USD,Sample Data Generator
2024-10-18,NOK,10.5850,USD,Sample Data Generator
2024-10-18,NZD,1.6318,USD,Sample Data Generator
2024-10-18,SEK,10.3277,USD,Sample Data Generator
2024-10-19,AUD,1.5813,USD,Sample Data Generator
2024-10-19,CAD,1.3114,USD,Sample Data Generator
2024-10-19,EUR,0.8917,USD,Sample Data Generator
2024-10-19,GBP,0.7677,USD,Sample Data Generator
2024-10-19,NOK,10.8575,USD,Sample Data Generator
2024-10-19,NZD,1.5941,USD,Sample Data Generator
2024-10-19,SEK,10.5944,USD,Sample Data Generator
2024-10-20,AUD,1.5314,USD,Sample Data Generator
2024-10-20,CAD,1.3013,USD,Sample Data Generator
2024-10-20,EUR,0.9181,USD,Sample Data Generator
2024-10-20,GBP,0.7959,USD,Sample Data Generator
2024-10-20,NOK,10.3031,USD,Sample Data Generator
2024-10-20,NZD,1.6400,USD,Sample Data Generator
2024-10-20,SEK,9.9619,USD,Sample Data Generator
2024-10-21,AUD,1.6023,USD,Sample Data Generator
2024-10-21,CAD,1.3760,USD,Sample Data Generator
2024-10-21,EUR,0.8831,USD,Sample Data Generator
2024-10-21,GBP,0.8104,USD,Sample Data Generator
2024-10-21,NOK,10.8359,USD,Sample Data Generator
2024-10-21,NZD,1.6806,USD,Sample Data Generator
2024-10-21,SEK,10.3786,USD,Sample Data Generator
2024-10-22,AUD,1.6049,USD,Sample Data Generator
2024-10-22,CAD,1.3334,USD,Sample Data Generator
2024-10-22,EUR,0.8714,USD,Sample Data Generator
2024-10-22,GBP,0.7672,USD,Sample Data Generator
2024-10-22,NOK,10.6960,USD,Sample Data Generator
2024-10-22,NZD,1.5576,USD,Sample Data Generator
2024-10-22,SEK,10.3167,USD,Sample Data Generator
2024-10-23,AUD,1.5545,USD,Sample Data Generator
2024-10-23,CAD,1.3108,USD,Sample Data Generator
2024-10-23,EUR,0.9508,USD,Sample Data Generator
2024-10-23,GBP,0.7888,USD,Sample Data Generator
2024-10-23,NOK,11.0405,USD,Sample Data Generator
2024-10-23,NZD,1.7095,USD,Sample Data Generator
2024-10-23,SEK,10.2702,USD,Sample Data Generator
2024-10-24,AUD,1.4917,USD,Sample Data Generator
2024-10-24,CAD,1.3890,USD,Sample Data Generator
2024-10-24,EUR,0.9478,USD,Sample Data Generator
2024-10-24,GBP,0.7935,USD,Sample Data Generator
2024-10-24,NOK,10.8616,USD,Sample Data Generator
2024-10-24,NZD,1.6960,USD,Sample Data Generator
2024-10-24,SEK,10.0371,USD,Sample Data Generator
2024-10-25,AUD,1.4940,USD,Sample Data Generator
2024-10-25,CAD,1.2963,USD,Sample Data Generator
2024-10-25,EUR,0.9206,USD,Sample Data Generator
2024-10-25,GBP,0.7810,USD,Sample Data Generator
2024-10-25,NOK,10.9473,USD,Sample Data Generator
2024-10-25,NZD,1.6588,USD,Sample Data Generator
2024-10-25,SEK,10.6555,USD,Sample Data Generator
2024-10-26,AUD,1.5919,USD,Sample Data Generator
2024-10-26,CAD,1.4048,USD,Sample Data Generator
2024-10-26,EUR,0.9398,USD,Sample Data Generator
2024-10-26,GBP,0.7686,USD,Sample Data Generator
2024-10-26,NOK,11.2315,USD,Sample Data Generator
2024-10-26,NZD,1.6889,USD,Sample Data Generator
2024-10-26,SEK,10.1593,USD,Sample Data Generator
2024-10-27,AUD,1.4670,USD,Sample Data Generator
2024-10-27,CAD,1.3067,USD,Sample Data Generator
2024-10-27,EUR,0.8839,USD,Sample Data Generator
2024-10-27,GBP,0.8025,USD,Sample Data Generator
2024-10-27,NOK,10.5009,USD,Sample Data Generator
2024-10-27,NZD,1.6995,USD,Sample Data Generator
2024-10-27,SEK,10.5324,USD,Sample Data Generator
2024-10-28,AUD,1.4808,USD,Sample Data Generator
2024-10-28,CAD,1.3636,USD,Sample Data Generator
2024-10-28,EUR,0.8990,USD,Sample Data Generator
2024-10-28,GBP,0.8101,USD,Sample Data Generator
2024-10-28,NOK,10.9748,USD,Sample Data Generator
2024-10-28,NZD,1.7007,USD,Sample Data Generator
2024-10-28,SEK,10.8815,USD,Sample Data Generator
2024-10-29,AUD,1.5008,USD,Sample Data Generator
2024-10-29,CAD,1.3169,USD,Sample Data Generator
2024-10-29,EUR,0.9602,USD,Sample Data Generator
2024-10-29,GBP,0.8084,USD,Sample Data Generator
2024-10-29,NOK,10.5746,USD,Sample Data Generator
2024-10-29,NZD,1.6799,USD,Sample Data Generator
2024-10-29,SEK,10.3384,USD,Sample Data Generator
2024-10-30,AUD,1.5946,USD,Sample Data Generator
2024-10-30,CAD,1.3404,USD,Sample Data Generator
2024-10-30,EUR,0.9413,USD,Sample Data Generator
2024-10-30,GBP,0.7601,USD,Sample Data Generator
2024-10-30,NOK,10.9527,USD,Sample Data Generator
2024-10-30,NZD,1.6807,USD,Sample Data Generator
2024-10-30,SEK,10.0747,USD,Sample Data Generator
2024-10-31,AUD,1.5085,USD,Sample Data Generator
2024-10-31,CAD,1.2950,USD,Sample Data Generator
2024-10-31,EUR,0.9469,USD,Sample Data Generator
2024-10-31,GBP,0.7621,USD,Sample Data Generator
2024-10-31,NOK,10.3450,USD,Sample Data Generator
2024-10-31,NZD,1.6876,USD,Sample Data Generator
2024-10-31,SEK,10.9708,USD,Sample Data Generator
2024-11-01,AUD,1.6055,USD,Sample Data Generator
2024-11-01,CAD,1.3734,USD,Sample Data Generator
2024-11-01,EUR,0.9027,USD,Sample Data Generator
2024-11-01,GBP,0.7868,USD,Sample Data Generator
2024-11-01,NOK,10.8001,USD,Sample Data Generator
2024-11-01,NZD,1.5900,USD,Sample Data Generator
2024-11-01,SEK,10.7299,USD,Sample Data Generator
2024-11-02,AUD,1.5660,USD,Sample Data Generator
2024-11-02,CAD,1.3116,USD,Sample Data Generator
2024-11-02,EUR,0.9616,USD,Sample Data Generator
2024-11-02,GBP,0.7783,USD,Sample Data Generator
2024-11-02,NOK,11.0829,USD,Sample Data Generator
2024-11-02,NZD,1.5784,USD,Sample Data Generator
2024-11-02,SEK,10.0127,USD,Sample Data Generator
2024-11-03,AUD,1.5454,USD,Sample Data Generator
2024-11-03,CAD,1.3851,USD,Sample Data Generator
2024-11-03,EUR,0.9287,USD,Sample Data Generator
2024-11-03,GBP,0.7907,USD,Sample Data Generator
2024-11-03,NOK,11.1353,USD,Sample Data Generator
2024-11-03,NZD,1.6621,USD,Sample Data Generator
2024-11-03,SEK,10.0788,USD,Sample Data Generator
2024-11-04,AUD,1.5553,USD,Sample Data Generator
2024-11-04,CAD,1.3312,USD,Sample Data Generator
2024-11-04,EUR,0.9261,USD,Sample Data Generator
2024-11-04,GBP,0.7984,USD,Sample Data Generator
2024-11-04,NOK,10.7192,USD,Sample Data Generator
2024-11-04,NZD,1.5940,USD,Sample Data Generator
2024-11-04,SEK,10.0468,USD,Sample Data Generator
2024-11-05,AUD,1.5668,USD,Sample Data Generator
2024-11-05,CAD,1.3458,USD,Sample Data Generator
2024-11-05,EUR,0.9271,USD,Sample Data Generator
2024-11-05,GBP,0.7801,USD,Sample Data Generator
2024-11-05,NOK,11.2378,USD,Sample Data Generator
2024-11-05,NZD,1.7012,USD,Sample Data Generator
2024-11-05,SEK,10.5400,USD,Sample Data Generator
2024-11-06,AUD,1.5149,USD,Sample Data Generator
2024-11-06,CAD,1.3666,USD,Sample Data Generator
2024-11-06,EUR,0.9462,USD,Sample Data Generator
2024-11-06,GBP,0.7858,USD,Sample Data Generator
2024-11-06,NOK,10.9302,USD,Sample Data Generator
2024-11-06,NZD,1.6198,USD,Sample Data Generator
2024-11-06,SEK,10.6234,USD,Sample Data Generator
2024-11-07,AUD,1.5910,USD,Sample Data Generator
2024-11-07,CAD,1.3875,USD,Sample Data Generator
2024-11-07,EUR,0.9548,USD,Sample Data Generator
2024-11-07,GBP,0.7577,USD,Sample Data Generator
2024-11-07,NOK,10.3232,USD,Sample Data Generator
2024-11-07,NZD,1.5980,USD,Sample Data Generator
2024-11-07,SEK,10.1373,USD,Sample Data Generator
2024-11-08,AUD,1.5710,USD,Sample Data Generator
2024-11-08,CAD,1.3098,USD,Sample Data Generator
2024-11-08,EUR,0.8988,USD,Sample Data Generator
2024-11-08,GBP,0.7670,USD,Sample Data Generator
2024-11-08,NOK,11.1839,USD,Sample Data Generator
2024-11-08,NZD,1.6936,USD,Sample Data Generator
2024-11-08,SEK,11.0020,USD,Sample Data Generator
2024-11-09,AUD,1.6057,USD,Sample Data Generator
2024-11-09,CAD,1.3839,USD,Sample Data Generator
2024-11-09,EUR,0.8816,USD,Sample Data Generator
2024-11-09,GBP,0.7660,USD,Sample Data Generator
2024-11-09,NOK,10.9724,USD,Sample Data Generator
2024-11-09,NZD,1.6223,USD,Sample Data Generator
2024-11-09,SEK,10.2493,USD,Sample Data Generator
2024-11-10,AUD,1.6256,USD,Sample Data Generator
2024-11-10,CAD,1.3349,USD,Sample Data Generator
2024-11-10,EUR,0.9538,USD,Sample Data Generator
2024-11-10,GBP,0.8000,USD,Sample Data Generator
2024-11-10,NOK,10.8081,USD,Sample Data Generator
2024-11-10,NZD,1.5685,USD,Sample Data Generator
2024-11-10,SEK,10.2567,USD,Sample Data Generator
2024-11-11,AUD,1.4846,USD,Sample Data Generator
2024-11-11,CAD,1.3938,USD,Sample Data Generator
2024-11-11,EUR,0.8929,USD,Sample Data Generator
2024-11-11,GBP,0.7529,USD,Sample Data Generator
2024-11-11,NOK,10.7949,USD,Sample Data Generator
2024-11-11,NZD,1.6025,USD,Sample Data Generator
2024-11-11,SEK,11.0150,USD,Sample Data Generator
2024-11-12,AUD,1.5565,USD,Sample Data Generator
2024-11-12,CAD,1.3781,USD,Sample Data Generator
2024-11-12,EUR,0.9095,USD,Sample Data Generator
2024-11-12,GBP,0.7879,USD,Sample Data Generator
2024-11-12,NOK,11.2675,USD,Sample Data Generator
2024-11-12,NZD,1.6977,USD,Sample Data Generator
2024-11-12,SEK,10.0437,USD,Sample Data Generator
2024-11-13,AUD,1.5020,USD,Sample Data Generator
2024-11-13,CAD,1.3272,USD,Sample Data Generator
2024-11-13,EUR,0.8807,USD,Sample Data Generator
2024-11-13,GBP,0.7636,USD,Sample Data Generator
2024-11-13,NOK,10.8898,USD,Sample Data Generator
2024-11-13,NZD,1.7320,USD,Sample Data Generator
2024-11-13,SEK,11.0342,USD,Sample Data Generator
2024-11-14,AUD,1.5160,USD,Sample Data Generator
2024-11-14,CAD,1.3812,USD,Sample Data Generator
2024-11-14,EUR,0.9650,USD,Sample Data Generator
2024-11-14,GBP,0.8112,USD,Sample Data Generator
2024-11-14,NOK,10.6745,USD,Sample Data Generator
2024-11-14,NZD,1.6403,USD,Sample Data Generator
2024-11-14,SEK,10.1904,USD,Sample Data Generator
2024-11-15,AUD,1.5481,USD,Sample Data Generator
2024-11-15,CAD,1.2880,USD,Sample Data Generator
2024-11-15,EUR,0.9275,USD,Sample Data Generator
2024-11-15,GBP,0.7739,USD,Sample Data Generator
2024-11-15,NOK,11.2514,USD,Sample Data Generator
2024-11-15,NZD,1.7010,USD,Sample Data Generator
2024-11-15,SEK,10.5879,USD,Sample Data Generator
2024-11-16,AUD,1.5059,USD,Sample Data Generator
2024-11-16,CAD,1.2956,USD,Sample Data Generator
2024-11-16,EUR,0.9104,USD,Sample Data Generator
2024-11-16,GBP,0.7731,USD,Sample Data Generator
2024-11-16,NOK,10.2842,USD,Sample Data Generator
2024-11-16,NZD,1.6653,USD,Sample Data Generator
2024-11-16,SEK,10.5824,USD,Sample Data Generator
2024-11-17,AUD,1.5903,USD,Sample Data Generator
2024-11-17,CAD,1.3818,USD,Sample Data Generator
2024-11-17,EUR,0.9446,USD,Sample Data Generator
2024-11-17,GBP,0.7474,USD,Sample Data Generator
2024-11-17,NOK,10.5126,USD,Sample Data Generator
2024-11-17,NZD,1.6262,USD,Sample Data Generator
2024-11-17,SEK,10.0250,USD,Sample Data Generator
2024-11-18,AUD,1.5515,USD,Sample Data Generator
2024-11-18,CAD,1.3957,USD,Sample Data Generator
2024-11-18,EUR,0.9631,USD,Sample Data Generator
2024-11-18,GBP,0.7487,USD,Sample Data Generator
2024-11-18,NOK,10.5868,USD,Sample Data Generator
2024-11-18,NZD,1.7063,USD,Sample Data Generator
2024-11-18,SEK,10.8305,USD,Sample Data Generator
2024-11-19,AUD,1.5190,USD,Sample Data Generator
2024-11-19,CAD,1.3181,USD,Sample Data Generator
2024-11-19,EUR,0.8885,USD,Sample Data Generator
2024-11-19,GBP,0.7519,USD,Sample Data Generator
2024-11-19,NOK,11.1595,USD,Sample Data Generator
2024-11-19,NZD,1.7069,USD,Sample Data Generator
2024-11-19,SEK,11.0561,USD,Sample Data Generator
2024-11-20,AUD,1.5081,USD,Sample Data Generator
2024-11-20,CAD,1.3982,USD,Sample Data Generator
2024-11-20,EUR,0.8799,USD,Sample Data Generator
2024-11-20,GBP,0.7970,USD,Sample Data Generator
2024-11-20,NOK,10.8358,USD,Sample Data Generator
2024-11-20,NZD,1.5846,USD,Sample Data Generator
2024-11-20,SEK,10.4523,USD,Sample Data Generator
2024-11-21,AUD,1.6174,USD,Sample Data Generator
2024-11-21,CAD,1.3816,USD,Sample Data Generator
2024-11-21,EUR,0.9306,USD,Sample Data Generator
2024-11-21,GBP,0.7634,USD,Sample Data Generator
2024-11-21,NOK,10.7833,USD,Sample Data Generator
2024-11-21,NZD,1.7377,USD,Sample Data Generator
2024-11-21,SEK,10.1203,USD,Sample Data Generator
2024-11-22,AUD,1.6084,USD,Sample Data Generator
2024-11-22,CAD,1.3202,USD,Sample Data Generator
2024-11-22,EUR,0.8930,USD,Sample Data Generator
2024-11-22,GBP,0.7450,USD,Sample Data Generator
2024-11-22,NOK,10.4912,USD,Sample Data Generator
2024-11-22,NZD,1.6634,USD,Sample Data Generator
2024-11-22,SEK,11.0554,USD,Sample Data Generator
2024-11-23,AUD,1.5319,USD,Sample Data Generator
2024-11-23,CAD,1.3740,USD,Sample Data Generator
2024-11-23,EUR,0.9363,USD,Sample Data Generator
2024-11-23,GBP,0.7617,USD,Sample Data Generator
2024-11-23,NOK,11.1606,USD,Sample Data Generator
2024-11-23,NZD,1.7396,USD,Sample Data Generator
2024-11-23,SEK,10.8284,USD,Sample Data Generator
2024-11-24,AUD,1.5246,USD,Sample Data Generator
2024-11-24,CAD,1.3233,USD,Sample Data Generator
2024-11-24,EUR,0.8976,USD,Sample Data Generator
2024-11-24,GBP,0.8114,USD,Sample Data Generator
2024-11-24,NOK,10.9268,USD,Sample Data Generator
2024-11-24,NZD,1.7300,USD,Sample Data Generator
2024-11-24,SEK,10.3070,USD,Sample Data Generator
2024-11-25,AUD,1.5401,USD,Sample Data Generator
2024-11-25,CAD,1.3867,USD,Sample Data Generator
2024-11-25,EUR,0.9451,USD,Sample Data Generator
2024-11-25,GBP,0.8153,USD,Sample Data Generator
2024-11-25,NOK,10.9781,USD,Sample Data Generator
2024-11-25,NZD,1.6664,USD,Sample Data Generator
2024-11-25,SEK,10.9026,USD,Sample Data Generator
2024-11-26,AUD,1.6102,USD,Sample Data Generator
2024-11-26,CAD,1.3401,USD,Sample Data Generator
2024-11-26,EUR,0.9563,USD,Sample Data Generator
2024-11-26,GBP,0.7547,USD,Sample Data Generator
2024-11-26,NOK,11.0689,USD,Sample Data Generator
2024-11-26,NZD,1.6750,USD,Sample Data Generator
2024-11-26,SEK,10.3275,USD,Sample Data Generator
2024-11-27,AUD,1.4977,USD,Sample Data Generator
2024-11-27,CAD,1.4217,USD,Sample Data Generator
2024-11-27,EUR,0.9379,USD,Sample Data Generator
2024-11-27,GBP,0.8241,USD,Sample Data Generator
2024-11-27,NOK,10.3419,USD,Sample Data Generator
2024-11-27,NZD,1.6505,USD,Sample Data Generator
2024-11-27,SEK,10.1215,USD,Sample Data Generator
2024-11-28,AUD,1.5548,USD,Sample Data Generator
2024-11-28,CAD,1.3460,USD,Sample Data Generator
2024-11-28,EUR,0.9461,USD,Sample Data Generator
2024-11-28,GBP,0.7611,USD,Sample Data Generator
2024-11-28,NOK,11.0442,USD,Sample Data Generator
2024-11-28,NZD,1.7210,USD,Sample Data Generator
2024-11-28,SEK,10.1064,USD,Sample Data Generator
2024-11-29,AUD,1.5457,USD,Sample Data Generator
2024-11-29,CAD,1.3420,USD,Sample Data Generator
2024-11-29,EUR,0.9619,USD,Sample Data Generator
2024-11-29,GBP,0.7811,USD,Sample Data Generator
2024-11-29,NOK,11.2431,USD,Sample Data Generator
2024-11-29,NZD,1.6799,USD,Sample Data Generator
2024-11-29,SEK,11.0993,USD,Sample Data Generator
2024-11-30,AUD,1.5019,USD,Sample Data Generator
2024-11-30,CAD,1.3534,USD,Sample Data Generator
2024-11-30,EUR,0.9329,USD,Sample Data Generator
2024-11-30,GBP,0.7878,USD,Sample Data Generator
2024-11-30,NOK,10.5099,USD,Sample Data Generator
2024-11-30,NZD,1.6544,USD,Sample Data Generator
2024-11-30,SEK,10.4768,USD,Sample Data Generator
2024-12-01,AUD,1.5001,USD,Sample Data Generator
2024-12-01,CAD,1.4012,USD,Sample Data Generator
2024-12-01,EUR,0.8900,USD,Sample Data Generator
2024-12-01,GBP,0.7675,USD,Sample Data Generator
2024-12-01,NOK,10.8720,USD,Sample Data Generator
2024-12-01,NZD,1.6650,USD,Sample Data Generator
2024-12-01,SEK,10.5749,USD,Sample Data Generator
2024-12-02,AUD,1.6178,USD,Sample Data Generator
2024-12-02,CAD,1.3717,USD,Sample Data Generator
2024-12-02,EUR,0.9324,USD,Sample Data Generator
2024-12-02,GBP,0.7699,USD,Sample Data Generator
2024-12-02,NOK,10.5501,USD,Sample Data Generator
2024-12-02,NZD,1.6113,USD,Sample Data Generator
2024-12-02,SEK,10.7818,USD,Sample Data Generator
2024-12-03,AUD,1.5951,USD,Sample Data Generator
2024-12-03,CAD,1.2939,USD,Sample Data Generator
2024-12-03,EUR,0.9699,USD,Sample Data Generator
2024-12-03,GBP,0.7720,USD,Sample Data Generator
2024-12-03,NOK,11.1836,USD,Sample Data Generator
2024-12-03,NZD,1.7339,USD,Sample Data Generator
2024-12-03,SEK,11.1027,USD,Sample Data Generator
2024-12-04,AUD,1.5916,USD,Sample Data Generator
2024-12-04,CAD,1.4238,USD,Sample Data Generator
2024-12-04,EUR,0.9611,USD,Sample Data Generator
2024-12-04,GBP,0.8263,USD,Sample Data Generator
2024-12-04,NOK,10.6607,USD,Sample Data Generator
2024-12-04,NZD,1.6526,USD,Sample Data Generator
2024-12-04,SEK,11.1129,USD,Sample Data Generator
2024-12-05,AUD,1.5607,USD,Sample Data Generator
2024-12-05,CAD,1.3036,USD,Sample Data Generator
2024-12-05,EUR,0.9619,USD,Sample Data Generator
2024-12-05,GBP,0.7885,USD,Sample Data Generator
2024-12-05,NOK,11.0936,USD,Sample Data Generator
2024-12-05,NZD,1.7463,USD,Sample Data Generator
2024-12-05,SEK,10.4395,USD,Sample Data Generator
2024-12-06,AUD,1.6325,USD,Sample Data Generator
2024-12-06,CAD,1.3792,USD,Sample Data Generator
2024-12-06,EUR,0.8984,USD,Sample Data Generator
2024-12-06,GBP,0.7960,USD,Sample Data Generator
2024-12-06,NOK,10.9808,USD,Sample Data Generator
2024-12-06,NZD,1.6431,USD,Sample Data Generator
2024-12-06,SEK,10.5226,USD,Sample Data Generator
2024-12-07,AUD,1.5116,USD,Sample Data Generator
2024-12-07,CAD,1.3406,USD,Sample Data Generator
2024-12-07,EUR,0.9431,USD,Sample Data Generator
2024-12-07,GBP,0.8110,USD,Sample Data Generator
2024-12-07,NOK,10.7046,USD,Sample Data Generator
2024-12-07,NZD,1.6751,USD,Sample Data Generator
2024-12-07,SEK,10.6426,USD,Sample Data Generator
2024-12-08,AUD,1.5212,USD,Sample Data Generator
2024-12-08,CAD,1.3796,USD,Sample Data Generator
2024-12-08,EUR,0.9197,USD,Sample Data Generator
2024-12-08,GBP,0.7841,USD,Sample Data Generator
2024-12-08,NOK,10.8267,USD,Sample Data Generator
2024-12-08,NZD,1.6532,USD,Sample Data Generator
2024-12-08,SEK,10.1709,USD,Sample Data Generator
2024-12-09,AUD,1.5299,USD,Sample Data Generator
2024-12-09,CAD,1.3299,USD,Sample Data Generator
2024-12-09,EUR,0.9026,USD,Sample Data Generator
2024-12-09,GBP,0.8157,USD,Sample Data Generator
2024-12-09,NOK,10.9210,USD,Sample Data Generator
2024-12-09,NZD,1.6555,USD,Sample Data Generator
2024-12-09,SEK,10.2962,USD,Sample Data Generator
2024-12-10,AUD,1.6102,USD,Sample Data Generator
2024-12-10,CAD,1.3916,USD,Sample Data Generator
2024-12-10,EUR,0.9314,USD,Sample Data Generator
2024-12-10,GBP,0.7896,USD,Sample Data Generator
2024-12-10,NOK,10.7398,USD,Sample Data Generator
2024-12-10,NZD,1.6479,USD,Sample Data Generator
2024-12-10,SEK,10.6774,USD,Sample Data Generator
2024-12-11,AUD,1.6000,USD,Sample Data Generator
2024-12-11,CAD,1.4040,USD,Sample Data Generator
2024-12-11,EUR,0.9024,USD,Sample Data Generator
2024-12-11,GBP,0.7799,USD,Sample Data Generator
2024-12-11,NOK,10.9884,USD,Sample Data Generator
2024-12-11,NZD,1.7145,USD,Sample Data Generator
2024-12-11,SEK,11.0197,USD,Sample Data Generator
2024-12-12,AUD,1.5222,USD,Sample Data Generator
2024-12-12,CAD,1.3256,USD,Sample Data Generator
2024-12-12,EUR,0.9747,USD,Sample Data Generator
2024-12-12,GBP,0.7988,USD,Sample Data Generator
2024-12-12,NOK,10.8785,USD,Sample Data Generator
2024-12-12,NZD,1.6732,USD,Sample Data Generator
2024-12-12,SEK,10.6984,USD,Sample Data Generator
2024-12-13,AUD,1.5010,USD,Sample Data Generator
2024-12-13,CAD,1.3616,USD,Sample Data Generator
2024-12-13,EUR,0.9084,USD,Sample Data Generator
2024-12-13,GBP,0.7858,USD,Sample Data Generator
2024-12-13,NOK,10.6731,USD,Sample Data Generator
2024-12-13,NZD,1.6304,USD,Sample Data Generator
2024-12-13,SEK,11.0911,USD,Sample Data Generator
2024-12-14,AUD,1.6104,USD,Sample Data Generator
2024-12-14,CAD,1.4304,USD,Sample Data Generator
2024-12-14,EUR,0.8910,USD,Sample Data Generator
2024-12-14,GBP,0.7796,USD,Sample Data Generator
2024-12-14,NOK,10.6328,USD,Sample Data Generator
2024-12-14,NZD,1.6982,USD,Sample Data Generator
2024-12-14,SEK,10.2841,USD,Sample Data Generator
2024-12-15,AUD,1.5356,USD,Sample Data Generator
2024-12-15,CAD,1.3175,USD,Sample Data Generator
2024-12-15,EUR,0.9763,USD,Sample Data Generator
2024-12-15,GBP,0.8008,USD,Sample Data Generator
2024-12-15,NOK,11.4607,USD,Sample Data Generator
2024-12-15,NZD,1.6512,USD,Sample Data Generator
2024-12-15,SEK,10.7860,USD,Sample Data Generator
2024-12-16,AUD,1.5017,USD,Sample Data Generator
2024-12-16,CAD,1.3261,USD,Sample Data Generator
2024-12-16,EUR,0.9658,USD,Sample Data Generator
